E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha
-76463880.76408572,214179109826.63675,0.3306497042578932,7.714174228285287e-06,5.3152622085051885e-09,724.0115603823446,25.907421171596997,0.012883023315988514
-72882552.29684114,212352200444.9157,0.34405041897083866,7.891047254872163e-06,4.9932867745594416e-09,789.9313601865426,27.00150080795446,0.013318780827823283
-71153030.18057805,214932327115.3906,0.33980632537157535,8.089238396040059e-06,5.038662049059758e-09,823.073168754146,26.208645078653987,0.014032828652840968
-70241015.8291678,212063042199.59375,0.3397071254449995,8.566937797008093e-06,4.965625183735342e-09,804.414690174342,26.27223223485476,0.014391360490425347
-68929799.63358176,202879166656.9893,0.32319055859862017,8.835087690869649e-06,4.534585705404033e-09,742.6560194335599,26.828723406635945,0.015925662298471494
-70443500.25225005,195041242412.8943,0.3140481664554174,8.914200273314727e-06,4.754705157416948e-09,774.3130665732695,25.213523345077757,0.0158126918362362
-67678704.462763,188457221774.9907,0.30426784361248016,8.868151073715575e-06,4.745576307938466e-09,819.7993399623834,23.594696852491033,0.015444105858916559
-69630081.47916706,195564950876.7753,0.31759144872081785,8.623582556975062e-06,4.854892542491215e-09,882.7184452907723,22.367427732398195,0.01491818518524297
-71909559.4713882,195395835634.75894,0.3259333242256675,8.194146345773881e-06,5.195902969623655e-09,859.9630587463515,22.942488718395406,0.014075812392464936
-73438003.76032835,206355703234.15875,0.31945043890015623,8.405483841915441e-06,4.990021541383833e-09,843.3813209501358,24.055243937908156,0.01290855601548174
-73423565.10977945,211084826348.24103,0.3196790726016748,8.54922960502816e-06,4.9307567306739886e-09,844.3548863272492,23.018780311108202,0.013132395591987174
-73146171.38540962,206662860450.88123,0.31275365039480524,8.333337839412763e-06,5.123898338060441e-09,851.6472676191231,21.75281729859311,0.013167017546881443
-75832263.6371642,205289041629.86047,0.3043214944591359,8.436506644820898e-06,5.198976867426804e-09,891.2968904635588,21.485763190333646,0.01259816983569399
-76902851.8781551,200672404778.4741,0.3024645301615097,8.145929274455336e-06,5.262489142058397e-09,853.7279383689794,21.525373881216392,0.013210785695875093
-77638968.28702079,203279284813.8544,0.3017148790610871,8.489393585122726e-06,5.184594508520838e-09,865.0134851542415,22.066310028839613,0.013335149039956088
-74172168.38817923,204857621331.2252,0.26989075885394925,8.530841206620723e-06,5.1715727671790295e-09,822.9920075770922,22.12844221131099,0.013892867440835004
-76190835.0735543,205678070786.76828,0.26888987184621815,8.742965287715191e-06,5.0790579862448655e-09,810.9501049111052,21.74498830179435,0.013765095980840166
-75744349.96546571,201666613736.8063,0.26960247887161254,8.791794430441378e-06,5.290623442186391e-09,814.5420899826879,21.645825102475715,0.013999903693478961
-75847997.16213468,210521279139.69998,0.2634195253562162,8.978977732934648e-06,5.027459466973091e-09,782.9673926967836,22.433089377356165,0.01428863211720986
-76833377.72003724,215141100685.3556,0.25563554625172863,9.317629676360919e-06,4.676320774780624e-09,843.0778843404678,22.919593110935814,0.014562815302968119
-72852384.47047837,212851056791.38226,0.25357892170500207,9.417291705524649e-06,4.5504237596357166e-09,803.9345751939811,21.706157896339857,0.0138072235565695
-71300257.93239477,209358967236.50815,0.2611689215080118,9.365665952795438e-06,4.544684516834717e-09,800.0897380807083,20.82074800474024,0.013876443386891472
-72240881.24372315,200684794161.94708,0.252951009223162,9.275931354631333e-06,4.5945981650722995e-09,786.2598923143476,21.02874106197228,0.013017337084312618
-71872667.10134052,202886400663.34943,0.2599910168621469,9.226043528562973e-06,4.672662984961959e-09,850.1247578302175,20.579373867508302,0.01328090901352204
-70174333.24621406,192125451880.83887,0.2634573228545392,9.065656345360256e-06,4.7619525408606945e-09,872.8958356213961,20.779993925786524,0.01377003684252499
-68412632.58856106,198602954961.97186,0.2739417216947456,8.95741357843707e-06,4.960103717867909e-09,815.0929229066176,21.646932247862193,0.013246107209762624
-66949425.647393376,195434687353.5325,0.29178591067257803,8.858800400609181e-06,4.816845830419045e-09,835.0784554892173,21.968312627216463,0.014040642217037106
-66949425.647393376,195434687353.5325,0.29178591067257803,8.858800400609181e-06,4.816845830419045e-09,835.0784554892173,21.968312627216463,0.014040642217037106
-65842598.67275219,199150497746.76013,0.28920202535558737,8.75067576881311e-06,4.79180978521222e-09,785.2507519882417,22.51049429614508,0.013982584367071433
-66796729.69191925,199534233809.03082,0.29026958646454776,9.14066310293075e-06,4.565410350363525e-09,755.0051714024712,22.628087195395985,0.013893434099494256
-62104645.312280685,199475881141.81952,0.2916000739944083,9.124491911062054e-06,4.425161492285345e-09,726.7885068369548,21.601185730320662,0.013830024070092628
-63643678.71382876,197031464900.09244,0.30547735483072036,8.665768643671697e-06,4.6389652028513675e-09,677.0698986587478,21.64380587465404,0.01394373054884931
-63565043.12385881,196889917452.68604,0.29236627237687923,8.669157721814062e-06,4.761330219841838e-09,711.1317482021914,21.50614366846086,0.014740166908224352
-59207623.61762384,191773267687.62363,0.3042904295888762,8.60197935256548e-06,4.753400994737278e-09,740.3691572021888,21.90939420508423,0.014656463035366626
-63518626.904493414,184969117179.8736,0.3075579528598227,8.333320800133224e-06,4.999507440246164e-09,745.4194321655369,21.259485634104227,0.014923311290450282
-62784627.86371478,182318861537.41956,0.30785932128115234,8.40871462141525e-06,4.782578025701615e-09,819.946999113948,21.52578614596083,0.015158086936795339
-61872214.61780888,182375087883.23605,0.3014318172173036,8.450477820068289e-06,4.807628105009706e-09,797.7631701288573,21.395224923861722,0.014883589487552504
-63970715.022092775,180327410580.97552,0.2980293299928293,8.496031229883108e-06,4.809899168951986e-09,813.177099567197,20.93132471402489,0.015249899675727457
-62944366.51957815,175259205363.63913,0.3019060812004325,8.734404566219697e-06,4.7714494757211236e-09,807.7866829845075,20.67859338092896,0.015006520894164965
-64738433.37592152,176253619243.7744,0.3254869768968529,8.714108867768831e-06,4.754150225077082e-09,838.3814186775552,21.276449218826492,0.014957954772473685
-62229253.73903527,178919394497.54453,0.3209206622180085,8.361906106555817e-06,4.753859116063522e-09,835.9238718490394,21.41463591926436,0.015056839844364631
-63860367.01105895,177240896396.27902,0.3065218774118701,8.416959122359983e-06,4.986868473609694e-09,860.1459702440916,21.45492786755471,0.014765749602379794
-59759655.78172919,178786252561.67712,0.3045755885646082,8.3186597415735e-06,5.2223957721879776e-09,839.3173807088675,22.375531864237608,0.015700218968389454
-59396170.526715755,185989939857.44797,0.29211825621881704,8.338234927082425e-06,5.02866900966263e-09,847.5037700216992,21.78131673818721,0.015727071499060913
-56837087.180034645,187301896357.1976,0.2891867309086411,8.641441579050275e-06,4.927485312382678e-09,806.8895569633165,20.48095203740004,0.014904794063315447
-59327562.32644819,178556117060.6819,0.28832691163049856,8.877210891789188e-06,4.828509637695011e-09,845.8025058941713,20.259822804570202,0.013645780324602003
-62552796.29181817,180292989465.8194,0.27638676799262846,8.807761447294043e-06,4.84403574384249e-09,850.7053971631956,20.56356887266118,0.013482436700609363
-62234973.05138882,184867618771.85413,0.28533663781296925,8.47617832539421e-06,4.955392406918269e-09,832.7148158372142,20.7633483100978,0.013541316180017034
-59566641.44410363,182914619213.82062,0.2911811689888622,8.930373836437725e-06,4.7075043539411466e-09,828.8994172373301,21.88708380626192,0.014168778957352952
-62468258.08424176,193901809975.81165,0.2960047677773221,8.652439010498777e-06,4.854278448196839e-09,792.1075182477524,21.718040060957243,0.013585915944828388
-59857351.45185482,196767579980.0871,0.2948305400424983,8.559135652155948e-06,5.25258543633042e-09,820.96842192692,20.827087761657925,0.012969550015836159
-58275769.13122495,188716321420.24326,0.29222456725878054,8.063068788878933e-06,5.44864193184813e-09,809.8658838678195,21.28424413591331,0.012958785563027344
-61869754.53940227,187012936844.82007,0.29445631933363,7.99131191647673e-06,5.6338620046112135e-09,794.9711397768331,21.762671088829165,0.012764005582601266
-59208167.676010296,181293134867.8034,0.2809041021291071,7.93162568957176e-06,5.569455629297317e-09,740.6936714958027,21.972585109664383,0.013445451444888708
-59907276.53158581,183551550303.48495,0.3021526731391371,7.376685126109201e-06,5.563186411462146e-09,722.1426287362048,19.49320939114279,0.012549818736018752
-64815493.37120242,182878768338.17236,0.2992044092067631,7.646479887606038e-06,5.6609367508624846e-09,667.7260430697997,19.901751985420162,0.013286580518713174
-65580662.35734609,184548182402.97662,0.30188202690735677,7.593572412469285e-06,5.745652020148521e-09,702.7001413793482,20.681789227426048,0.013578177424093878
-64989863.41789932,182100028293.7237,0.3015657381825219,7.869270400041302e-06,5.656474634280045e-09,656.429063173465,21.087986266013576,0.013716319387263498
-67221611.47275971,184860465279.30182,0.30918941293435587,7.848769338692133e-06,5.439285986210809e-09,733.686716554815,21.814993581118017,0.013980270096826083
-68903831.22638074,188411993170.30225,0.30913612052095535,7.84113796053321e-06,5.415076999926538e-09,764.9521528996963,22.046000660932155,0.014245102175522474
-65040478.5006376,193407157627.31003,0.31109758644622476,8.179666104102264e-06,5.258537187856745e-09,797.6012832130427,21.824118933675962,0.013936642922083214
-65378119.21796951,196503969931.0758,0.29730943756698125,8.593035526432867e-06,5.1070390860286315e-09,779.6606715606787,22.172740285329144,0.013890034755250162
-64515127.03607013,193919922990.58588,0.3108770420959978,8.556888124838143e-06,5.013588467923658e-09,797.1080390520358,22.38552754422848,0.013822267914460474
-63357949.95597794,194363300960.44797,0.3024428955985805,8.518612643171193e-06,4.814872581085499e-09,774.539887443595,22.445619577418004,0.014386312086549592
-63297305.97648681,199601368771.74417,0.29441566098963196,8.487246525824869e-06,4.9175103871175214e-09,782.1429243735491,22.181108645964116,0.014421093757977434
-65845984.636579804,187971955734.3376,0.29440379328512006,8.561943897745919e-06,4.840462215864526e-09,777.9914057359932,22.324926487513398,0.013615401778074038
-65490155.09323858,194150749221.00906,0.3098714170227823,8.75142627707651e-06,4.717603257085296e-09,727.7327104608113,21.642737180814265,0.014179240202277505
-72224738.75333337,190573865640.11038,0.30768851654386525,8.600082529775039e-06,4.488560958531952e-09,737.3351588998312,20.694087162389547,0.013448054150747062
-73586483.34407407,200446282341.3699,0.30522461752363755,8.91132703572865e-06,4.514276501551948e-09,725.9161200628622,20.436635272580627,0.01311998971149646
-68814518.6086564,203349592072.1009,0.2942047075522847,8.554600521156058e-06,4.752171168199691e-09,728.1277458585918,21.45005028066454,0.012843995093897803
-69914123.11537567,196051652167.90378,0.29786985526442866,8.824933570301989e-06,4.799268617922343e-09,762.4805042951189,22.419954991752316,0.012906076873765554
-72670622.76964031,194764181657.6388,0.30070972206484964,8.677933604207082e-06,4.9767175316439314e-09,715.9950218185701,22.2181336982687,0.01262422458745776
-75093805.90734711,196443042495.06256,0.2862147512649623,9.014454829724462e-06,4.722073305786854e-09,724.2547779951809,23.005577628176674,0.012906294945546145
-73188701.20745347,191136426363.60727,0.29316624476384506,8.501374978942481e-06,5.001487600674573e-09,697.365128385095,23.176066608244696,0.013733939995073642
-68666746.06017445,190751377335.1431,0.2954477609647456,8.34066683063002e-06,5.114266203477887e-09,691.2554358639068,23.311128574044993,0.013646593053504656
-71975071.57698208,191017827371.74442,0.2985407946213801,8.485242684844327e-06,4.97116313991232e-09,746.8979878310747,24.493288731746794,0.01375232790374371
-72139628.29780547,197062412179.41174,0.30836678956265906,8.422886266425581e-06,5.15704913176106e-09,734.1923241536922,23.707857356409686,0.013961138003695826
-76668767.23694238,202928022700.6046,0.29277516464261805,8.277903409882844e-06,5.230287311954021e-09,751.0957988578822,23.17522933541335,0.014645163305264587
-77465363.72697458,207337740927.10553,0.2834705378513763,8.28898090509851e-06,5.4950110697141095e-09,740.8505324648377,23.54715400491707,0.014354088639568656
-74832050.64778598,205329732012.2512,0.2763540725211637,8.455357042653975e-06,5.227904271392952e-09,731.5817539078524,23.410399509668355,0.013714194741199509
-73642441.34799525,212327884456.72485,0.2714744674504524,8.453904677092742e-06,5.200961767154256e-09,774.6197754648557,23.299760317703523,0.013920753422708156
-73350255.83701083,211887439822.08197,0.2603064245547554,8.430032870566968e-06,5.479887884260131e-09,747.9195065285846,23.52857728393958,0.0133802168892568
-72894742.16879864,207435363863.88464,0.268390741278451,8.615614588217281e-06,5.381212936818842e-09,767.4468448963162,23.689946667008282,0.014135307814084307
-72860853.67991403,205448822422.23627,0.2680566583027762,8.958290759148725e-06,5.089630865822941e-09,777.2805011339076,23.80128099233689,0.013597338220089393
-76673294.51340133,203174094384.07678,0.28254691855090996,8.908575984583672e-06,5.12527609590409e-09,805.0296676992542,24.009426799289635,0.01352374847829089
-76746204.47908247,199087635316.66986,0.2855825584674858,8.632405753817962e-06,4.9355334985443215e-09,767.2240104332766,23.359402576093974,0.01315715604395858
-74811179.72430052,208423253029.95108,0.28046637263955104,8.44048145110226e-06,5.301218558119226e-09,832.1477487575182,22.565227113361335,0.013386805871292259
-74813318.9971727,197134516414.61325,0.2926479847684074,8.258486351163298e-06,5.554952906046607e-09,860.6303321152438,23.822189156893014,0.013459625271985843
-76739672.74097249,198104998117.2205,0.29200434181335816,8.372685131011063e-06,5.3421531526632395e-09,876.2653600671013,23.444247054790292,0.013674058645386162
-79749452.65410064,199892025038.8431,0.2966307616427858,8.415751079284284e-06,5.299976129929663e-09,873.9640229424916,23.354112495172217,0.013608829352684928
-80888808.14594375,197828232678.03903,0.29472482296786806,8.55409280275657e-06,5.44277431845684e-09,886.1707980092365,24.865557278860972,0.01380984904053047
-78982699.0841002,200961316477.65433,0.27363226198470786,8.50336353584363e-06,5.616043307740608e-09,900.5977837579628,24.755798506222334,0.013778201132091102
-71959692.12190674,194999721959.97525,0.2872243024031328,8.445516081486155e-06,5.477259749753789e-09,939.8643425413504,23.68292472927327,0.013708779473366937
-72022213.97251487,197493752235.7658,0.2782031731609182,8.347473479964078e-06,5.489628917703313e-09,952.4050179524138,24.10614234941854,0.013247565680165302
-73527899.146552,199427643018.93356,0.27826135760489157,8.448753810845937e-06,5.528181455384735e-09,943.287044767101,24.368282529689804,0.013530625202915512
