E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,iteration1_keff,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_keff,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2
-64087672.81429645,221825610324.28717,0.2588549426077496,1.073564542620258e-05,5.361540963404381e-09,877.1360446165579,22.878261380724293,0.0147331037210916,1.1133589146381209,1020.01,1110.29,1076.41,260.65,956.6480295318268,152.5073575609563,29.93258687346008,1.1027391526953485,1002.76,1077.76,1040.72,203.25,951.2565352190431,152.48910189412126,29.92841693686693
-73828359.52912702,227804168921.96912,0.302669714364517,8.810869068927886e-06,6.387593747891989e-09,914.0286466383938,26.71819672844564,0.0140078086307154,1.1133589146381315,1011.62,1095.6,1059.55,228.73,953.8294082048008,152.4064861340289,29.92224292435772,1.1032233040680872,999.96,1072.75,1034.97,188.69,950.4755260644388,152.39497003959852,29.919520244211625
-69339282.84613705,195943624404.58835,0.3733299006008704,8.112705347867022e-06,5.363525337706954e-09,1019.8773772489552,23.756971871452063,0.0143568793431391,1.1133589146381262,1014.51,1100.68,1065.35,193.93,954.8151927614338,152.12583947623526,29.90383913581721,1.1042212947782852,999.19,1071.13,1033.11,151.54,950.27319656245,152.11225453396827,29.90046298443048
-70082161.92914124,210141332377.9033,0.3149801234101292,9.315368513785164e-06,5.1308302781129295e-09,968.9359753433116,22.960051609175917,0.0125972372130371,1.1133589146381353,1016.49,1104.16,1069.35,215.79,955.4683493703473,152.25829200054008,29.912236792224405,1.103882410552156,1002.19,1077.31,1039.94,174.09,951.1075544300612,152.24479298424075,29.90899494888661
-84545102.47700663,199792812499.4234,0.2950767492995494,1.0258661135032783e-05,5.031793278485507e-09,840.1466787748523,23.32328814962534,0.0131051879527149,1.1133589146381295,1010.25,1093.14,1056.75,169.66,953.3929835772012,152.36901123059602,29.92324974904726,1.1035102442921645,998.75,1070.55,1032.43,139.39,950.1612091217788,152.3586631742361,29.920668263613702
-67839900.26915161,191271519497.3805,0.3155591641009029,1.039110789436591e-05,5.2689597341368814e-09,1016.9650006087156,23.31061657525296,0.0137095932259285,1.113358914638128,1014.79,1101.17,1065.91,202.37,954.9056188383324,152.43546125764,29.93634348809284,1.1030230365214422,999.72,1072.12,1034.31,159.2,950.405909182778,152.42060492244602,29.932714928702747
-69260512.46730311,208055556447.13977,0.3573353225358934,1.0828809103350342e-05,4.349803029273764e-09,764.8692028072123,23.00918575645473,0.0127715836767659,1.113358914638119,1007.61,1088.39,1051.33,212.0,952.5731288466108,152.32579143888384,29.93529029305505,1.1039042886685295,997.51,1068.0,1029.61,176.13,949.8569547440056,152.31747630119898,29.932998676043223
-69987269.96188925,235811833141.8677,0.3192611005024752,8.8688096445556e-06,5.4415083448198555e-09,945.45812319614,22.293869855815085,0.012617832234297,1.1133589146381224,1017.77,1106.39,1071.91,257.7,955.8927234724368,152.25152316743757,29.91043774384905,1.103900926370139,1002.77,1078.09,1040.94,206.5,951.2394781156096,152.23694994422306,29.90701286927801
-72126551.485881,204184946069.01053,0.3385559076074629,9.483734013842502e-06,5.097645640128969e-09,756.209521428449,21.89975972924403,0.0133087625046859,1.1133589146381293,1011.44,1095.28,1059.19,199.23,953.7725174915696,152.27117396739033,29.918963307617137,1.1028648448849805,999.26,1071.22,1033.3,162.32,950.2923207581574,152.2603578940934,29.9162333935562
-61995604.603852965,214982497305.09656,0.3136231807595342,7.991399348677288e-06,3.5851128231582463e-09,1029.345164612174,24.373841143003293,0.0114305841369597,1.1133589146381293,1010.75,1094.05,1057.78,174.0,953.5523465807264,151.78584039157147,29.85434185514791,1.1057312632380367,1000.12,1073.39,1035.31,145.64,950.4933490929114,151.77854782480955,29.852501515652712
-65250611.57093927,217657892062.94177,0.338823487220934,9.929413691086464e-06,6.0687733263985454e-09,727.3800947511388,21.525879738734613,0.0154315177909702,1.1133589146381244,1009.7,1092.15,1055.61,244.32,953.218714320611,152.5071912369552,29.946683635971187,1.1032748738776197,996.55,1066.02,1027.49,192.87,949.6235333888956,152.49462717753215,29.94347550609348
-67106697.77444234,182857703526.14737,0.2994368772870192,1.0198672350203917e-05,4.8236157004432594e-09,934.0863841014876,24.92961533642547,0.0132688015619692,1.1133589146381282,1008.79,1090.53,1053.76,163.74,952.9369894598948,152.32169169660696,29.918779059936902,1.1032009244713652,997.84,1068.55,1030.29,134.78,949.914258899071,152.3122497229919,29.91638204300801
-62670400.572069936,228316143734.86145,0.287150746064917,1.0774643023998648e-05,5.3485012872141835e-09,809.5041411486127,22.72144992893743,0.0123162060031272,1.1133589146381315,1015.72,1102.81,1067.8,269.76,955.2129765369212,152.50573636164435,29.93893250924348,1.1030051093995734,1002.85,1077.91,1040.75,222.0,951.2756832454706,152.49240308178187,29.93576695766023
-80521104.9023995,186262655251.14505,0.3521335597728208,9.219364486810807e-06,5.086995765520361e-09,934.0863841014876,19.043235379908857,0.0133318373425294,1.1133589146381315,1028.18,1124.35,1092.67,197.68,959.4688944241788,152.2489390773734,29.920324127622468,1.103478088501804,1005.25,1082.35,1045.73,146.9,951.9872955603174,152.22596791343997,29.91486294317448
-70016291.2195719,173599366504.33282,0.3112529384733514,9.61367174813628e-06,4.0403847662065555e-09,906.1483524783696,25.93687298123349,0.0156175651848171,1.1133589146381262,1009.42,1091.65,1055.04,137.53,953.1314625775492,152.098338704186,29.894905116577892,1.1045691846107266,997.13,1067.25,1028.78,110.57,949.7334019887757,152.08890190248312,29.892462344599025
-62097242.003505535,203712566479.96335,0.3110902766225377,1.0953590192765568e-05,5.199258435226756e-09,968.2639169246532,23.274510969616436,0.0116634711717256,1.1133589146381273,1012.97,1097.99,1062.29,231.3,954.263214711825,152.5013379556985,29.94476651230158,1.1030059863220814,1001.03,1074.71,1037.22,191.31,950.765438448056,152.4895759288311,29.94187136229063
-72321291.63904393,197716510973.81747,0.2878064774930452,1.0667147541307848e-05,4.512639356627292e-09,972.2009113940182,24.487840482686654,0.0120664608059158,1.1133589146381333,1012.66,1097.44,1061.66,186.71,954.1629287977156,152.33675444997863,29.92043159341512,1.103341836263173,1001.03,1074.53,1037.04,154.9,950.7757922612936,152.32627943849738,29.91783982115272
-74499798.98374555,227487867338.85568,0.3269536593722048,8.8732575184278e-06,5.261044478012745e-09,1122.4276985481993,24.408497078052143,0.0139691983003142,1.113358914638138,1019.84,1109.99,1076.06,244.47,956.5897608336228,152.22180869751554,29.909158980075095,1.1039582562029944,1002.22,1076.77,1039.53,189.16,951.0711986871568,152.204849168129,29.90515282657777
-72825032.3614794,233216671226.9961,0.2531528216561405,1.1169081096330917e-05,4.908519934938905e-09,847.532902126292,25.900442360273523,0.0107102864208732,1.1133589146381253,1002.5,1078.96,1040.65,203.86,951.06817235909,152.46944483422317,29.926984342763458,1.1030822021798334,995.67,1064.1,1025.43,177.26,949.4178275134686,152.46400607065226,29.92552844798271
-65893668.86068594,173866496158.66058,0.2651549088999861,1.2252197861091308e-05,4.347026297447341e-09,739.5297093119098,26.413599790478763,0.0146553401223593,1.113358914638123,1003.67,1081.15,1043.12,148.51,951.4012491255772,152.52483892118613,29.940721584951,1.1027763159101192,994.78,1062.36,1023.53,124.21,949.1445609733394,152.5174534482356,29.938709817858665
-70071388.78011954,174084624394.419,0.2787954788539066,9.874187783552116e-06,5.325642273053704e-09,947.4913098649992,17.789740200770574,0.0141455750748498,1.113358914638129,1043.16,1149.66,1122.13,213.53,964.8259915027272,152.403892703598,29.92554373120643,1.1037985935619803,1009.12,1089.43,1053.84,146.24,953.1614731621744,152.36594849957248,29.91724372157669
-66462373.37110292,193145461259.0791,0.2786987037319088,1.1330128706527964e-05,4.513194532413782e-09,820.6449845725383,22.0841282296832,0.0168410876950735,1.1133589146381284,1014.59,1100.82,1065.51,199.05,954.8404776124676,152.43390766002182,29.93183662640927,1.1036595389272856,997.68,1068.55,1030.19,150.29,949.909965863061,152.4181690253995,29.92792424718512
-69407718.69740698,203813614217.62576,0.2966810231989188,9.766406394592674e-06,4.639149992854947e-09,802.5685827099819,24.66422139678253,0.0139952163552656,1.1133589146381295,1008.51,1090.02,1053.18,180.29,952.8496581389272,152.22660439938232,29.906045834403876,1.1040501681160222,997.75,1068.98,1030.45,148.71,949.903020742842,152.21777098163196,29.903805863447037
-63612982.52585776,211973859670.37952,0.2668797916193057,9.76471604363776e-06,5.801026486297828e-09,948.7197207219398,21.990070626628288,0.0119782327584328,1.113358914638125,1018.98,1108.5,1074.34,236.47,956.2995859189408,152.44610101329724,29.92355152663901,1.1035318331708373,1003.99,1080.31,1043.5,190.87,951.6148607685247,152.4302388480524,29.919972453193743
-71467298.09726316,180806365054.9705,0.2633194866942323,1.101645433044332e-05,5.12284360082237e-09,988.652321220382,25.535778218940937,0.0148732495436721,1.1133589146381224,1014.29,1100.29,1064.91,171.37,954.7432167305024,152.4982251622249,29.93327630257976,1.1030663470769346,999.78,1071.96,1034.21,136.05,950.4314403275844,152.48379372035097,29.929822625890623
-82334475.31857705,210743755416.3264,0.2738047576481587,1.022954923288551e-05,4.644134757302535e-09,679.3837390684483,22.565491061116905,0.0125288138133808,1.113358914638129,1010.56,1093.7,1057.38,178.68,953.4911489105732,152.2956631126577,29.91065256531857,1.1038598044303216,999.94,1072.94,1035.1,149.78,950.4617316688116,152.28636355748975,29.90837907521316
-70090192.77877069,191910085659.57065,0.2988962902036933,9.6230128796832e-06,4.961640070305999e-09,757.3261089467048,20.761295616707077,0.0136160249208035,1.113358914638123,1006.86,1087.02,1049.77,162.0,952.3438587029534,152.26229651519415,29.90940808531548,1.1039207536145508,995.44,1063.72,1025.04,130.15,949.30569243867,152.25293282345106,29.906984636358697
-70161310.36053714,198948559672.1464,0.2972261488551647,9.190937710056994e-06,3.5800053732751197e-09,1023.9461683129869,24.62469509854921,0.016005222160571,1.1133589146381309,1014.17,1100.08,1064.67,166.69,954.7040056934252,151.95945142605484,29.87588731675178,1.1050154315295475,997.84,1069.08,1030.59,127.08,949.909853162726,151.94716631389596,29.87281010403516
-76739741.51030895,211790443349.32053,0.3691347014265828,1.0383962277140034e-05,4.0531430540050175e-09,845.5272289848924,20.81070437886704,0.0125366605265794,1.1133589146381306,1014.41,1100.51,1065.15,221.22,954.782729559195,152.21554127841418,29.92439160053591,1.1037599692824347,1000.6,1074.13,1036.38,178.18,950.6395609238366,152.2035326017731,29.92125116440059
-67398702.6479641,228271057747.45905,0.2939931687224434,9.818118963082505e-06,5.117896932154349e-09,900.6353661779777,20.94215724615928,0.0112819953955189,1.1133589146381309,1016.11,1103.49,1068.58,246.63,955.3416662888598,152.32761759750517,29.917311044302192,1.1035185440159168,1002.65,1077.78,1040.64,201.15,951.2217313868056,152.31457115429347,29.914227926803825
-64551618.641842216,164559402220.79077,0.2843671045484732,1.1237925713611727e-05,4.971846604488214e-09,905.2906825546978,25.6263405338256,0.0117568968349153,1.1133589146381322,1007.72,1088.58,1051.54,147.49,952.6047382681518,152.49568405816592,29.938277833113133,1.1031453065672745,998.55,1069.95,1031.82,125.34,950.1287749999474,152.48744297080364,29.936143973617533
-70161310.36053714,198948559672.1464,0.2972261488551647,9.190937710056994e-06,3.5800053732751197e-09,1023.9461683129869,24.62469509854921,0.0122488551783299,1.1133589146381189,1007.46,1088.11,1051.01,151.26,952.5254614917576,151.9538658028303,29.87455520722873,1.104642399119957,997.25,1067.65,1029.01,125.41,949.7720397284148,151.94681352919704,29.87269781204895
-80225734.54186246,238466575712.6461,0.328169495751486,9.595739437832242e-06,5.3915023362939545e-09,934.7143389876352,19.852069402733825,0.0146419544889514,1.1133589146381122,1024.2,1117.52,1084.76,283.08,958.0811318654492,152.3538166281379,29.927838734351116,1.1032990650544987,1001.96,1076.21,1038.83,207.14,951.0342647040007,152.33108393815476,29.92246512396988
-65288277.29394643,183022835800.4621,0.3278541931151372,1.0751491317838025e-05,4.772024279584305e-09,977.6838889316822,24.27219154867086,0.014410672723956,1.113358914638118,1012.64,1097.4,1061.61,189.67,954.1554460497604,152.39536215794524,29.93636400372231,1.1032210548121075,998.67,1070.12,1032.03,150.35,950.1532116422064,152.3825927253928,29.93309097880923
-70167247.27413937,216958746611.92087,0.3377187406587685,9.301983420087617e-06,5.467024088208017e-09,929.0718828063276,22.212821820674908,0.0123437434201068,1.1133589146381124,1018.04,1106.87,1072.47,243.58,955.985654761663,152.31852629021893,29.92391180457921,1.1037983210937825,1003.3,1079.22,1042.02,196.3,951.4033175698846,152.30383772369203,29.920399089624645
-75064522.3248481,209822031746.7937,0.3597029494068844,1.0541955085377994e-05,4.829657218386325e-09,962.8846946026003,19.556917218865237,0.0136505930502235,1.1133589146381244,1029.8,1127.11,1095.87,276.85,960.0394953057814,152.394460522101,29.94505766190558,1.1035354907292465,1005.7,1083.16,1046.86,203.68,952.1118899056814,152.3692199523569,29.938944721336096
-66747620.49198256,186316719129.1557,0.2952040409831171,1.023015439077813e-05,5.2418313925599355e-09,874.8895982755641,19.840965413632688,0.0141378985630471,1.113358914638117,1023.08,1115.6,1082.54,208.4,957.6968463051044,152.41666983524627,29.929866526303243,1.1031181870500364,1002.87,1078.41,1041.28,157.1,951.289416961722,152.39570861443764,29.92499562629214
-69450574.26583222,248839969853.2632,0.2906920244505436,1.120078344322807e-05,4.758578010569665e-09,851.6170807687404,28.46140134264782,0.0146319486080193,1.113358914638113,1002.36,1078.71,1040.36,237.09,951.0295377447565,152.44708057521572,29.933820492372085,1.1030059171808857,994.01,1061.34,1022.14,198.94,948.9756367657164,152.44040446873703,29.93199252525194
-66462373.37110292,193145461259.0791,0.2786987037319088,1.1330128706527964e-05,4.297165145268124e-09,820.6449845725383,22.0841282296832,0.0168410876950735,1.1133589146381249,1013.94,1099.68,1064.2,194.72,954.6290000537094,152.39442100000872,29.927635799952323,1.103099088538346,997.33,1067.84,1029.43,147.19,949.8174417864911,152.37940677358213,29.923878350307945
-70179432.77341582,199330490108.4149,0.2788961014629433,9.46701395431728e-06,5.809682293891388e-09,941.5784299119056,23.48186926427171,0.0133672045805317,1.1133589146381129,1014.44,1100.55,1065.2,194.64,954.790930467064,152.39990767961254,29.919579946712883,1.103576106261329,1000.57,1073.89,1036.29,156.44,950.64560240145,152.38605405562873,29.91636179413631
-80196424.30578353,174710121234.25143,0.3093840116331618,1.0660360573609986e-05,5.673570939831812e-09,940.8056407951208,21.12676823534793,0.0128880335006644,1.113358914638126,1021.9,1113.56,1080.18,177.13,957.291023665678,152.55506102402808,29.94993785387073,1.102325128939338,1004.12,1079.89,1043.26,138.8,951.6306931864676,152.53536915762584,29.94533079454322
-57660379.69427761,248182750071.8588,0.357056107193385,9.048134165313335e-06,4.4883155975946886e-09,1031.200399689286,27.192613640338397,0.0131513058214805,1.1133589146381253,1005.88,1085.24,1047.75,249.39,952.0504712938384,152.0946631581997,29.900692236669517,1.1044802851295574,996.39,1065.95,1027.23,207.78,949.575180532376,152.08763467218924,29.898773051345103
-58226827.1986622,227694529075.5163,0.289017041162334,1.2452968521626828e-05,4.696429402300462e-09,1022.863263192546,20.85323497146601,0.012855285400812,1.1133589146381309,1022.19,1114.06,1080.76,319.21,957.3900939832066,152.6363956055902,29.96200165604821,1.1028064582014594,1003.17,1078.41,1041.57,244.17,951.3842447624264,152.61583188892925,29.957066313667205
-68841056.70412754,205266226129.1425,0.3394531538678734,9.002077218887529e-06,5.148177768312436e-09,780.9201456864075,21.69284657726858,0.0149985215049535,1.1133589146381146,1015.62,1102.63,1067.59,211.1,955.1790731505544,152.21562797423894,29.911271323294336,1.1042119340432888,1000.11,1073.34,1035.36,165.64,950.5107737312808,152.20137283594198,29.90778437009986
-62083440.20495445,191532712272.5045,0.333363837880969,1.0772308806123616e-05,5.2952781483169685e-09,759.7362450567014,23.72645519037909,0.015326677577828,1.113358914638119,1010.58,1093.73,1057.42,210.41,953.4970211206778,152.4900466386902,29.947750377123285,1.1032289647091291,997.98,1068.83,1030.62,169.09,949.971785827673,152.47818054380872,29.94469075125256
-69894091.46835987,169132690363.03625,0.2841839581143732,8.699685897196505e-06,5.16672231813704e-09,950.3899136386196,22.26644668740329,0.010904256837338,1.1133589146381273,1016.95,1104.96,1070.27,142.38,955.6200312853072,152.1769682738366,29.89414054264562,1.1043695069390356,1004.1,1080.87,1043.93,118.14,951.6216262692412,152.16491074921268,29.891387792873896
-92273915.21049409,230720836470.68143,0.2928124790815569,1.0738535424486002e-05,4.894014607604882e-09,1057.584543108327,24.46373916759611,0.0135657739634152,1.1133589146381244,1012.61,1097.35,1061.56,214.35,954.1470866745126,152.41537797930985,29.930190027272047,1.1032507204948383,998.96,1070.76,1032.78,170.81,950.2183492288916,152.40269204750075,29.927050463710763
-85282261.70896506,204916971038.38568,0.3247694425732795,9.803072130236768e-06,4.478877942885451e-09,777.3284857948054,23.87104958214793,0.0134183430306473,1.113358914638126,1006.57,1086.5,1049.18,162.28,952.25720362781,152.20139668804617,29.909355412797627,1.1038643103323478,996.67,1066.47,1027.96,134.76,949.6390811972768,152.19367384334575,29.907301989987506
-75790331.92709003,181542634989.8714,0.3106398579822276,8.907035043047933e-06,4.9943543919288865e-09,974.8591754159704,22.87815871261583,0.0133939730006952,1.1133589146381324,1015.47,1102.37,1067.3,155.17,955.1311106631036,152.17420382344477,29.900211394490317,1.1039769869905316,1000.64,1073.97,1036.29,123.16,950.6496526057635,152.16081088343418,29.896996819937183
-66657143.01714581,208055551636.8478,0.3420971970964889,9.306036005680576e-06,4.166479313052434e-09,687.5105317308515,22.738671556583,0.014685402930177,1.113358914638128,1016.41,1104.01,1069.18,211.54,955.4399755936776,152.08335608365914,29.89894991013117,1.1044819661469294,1002.25,1077.04,1039.63,170.73,951.0948040748876,152.07129854711326,29.89594296318164
-66232371.85502948,180733233854.73056,0.3059832299015088,9.837333027101514e-06,4.162954358640034e-09,909.0719815803272,22.908870882342164,0.0147640065728997,1.1133589146381244,1014.75,1101.1,1065.84,165.92,954.8935328100616,152.15730467367626,29.90180552194568,1.1043846174941234,999.4,1071.95,1033.85,129.65,950.332382256302,152.1442933614088,29.898571834320776
-62398424.87628705,213607263242.3665,0.3350752104648578,9.030883681455737e-06,5.2348642340380305e-09,1060.4124802804736,27.011111218542048,0.0114799301895393,1.1133589146381253,1006.21,1085.84,1048.43,203.46,952.1492885346216,152.22598915638727,29.910421220945715,1.1039850323767209,997.61,1068.49,1030.03,173.4,949.8812259264788,152.2189950587303,29.90858610545598
-71897499.52387063,175168832632.21588,0.3651306715577504,9.32323177684273e-06,4.589097028442692e-09,882.0371224405868,20.67156926582413,0.0152341982800015,1.113358914638134,1020.81,1111.69,1078.02,176.18,956.9216869904784,152.16618851530913,29.913510484232653,1.103976490764483,1000.98,1074.96,1037.26,131.87,950.7441303166136,152.1481613938236,29.90903560453352
-66717139.22813636,220744817844.93723,0.3306043462774822,1.2524175097060656e-05,5.26985913682303e-09,941.4108720088068,24.969006684661448,0.0120588676622124,1.1133589146381315,1005.57,1084.67,1047.11,255.19,951.9588019182908,152.73047797278142,29.980870501910548,1.1019076209801413,996.42,1065.76,1027.35,213.99,949.6133478178572,152.72198995605612,29.978514064395608
-61106087.744638994,205676133061.7637,0.3115465288611778,1.0006661794673989e-05,5.297821208363772e-09,860.7228025677043,22.842404203980045,0.0119164075635518,1.1133589146381249,1010.46,1093.52,1057.17,215.58,953.459029660984,152.38087258373764,29.92712573492648,1.1036181487247614,999.52,1071.86,1033.99,179.3,950.3602813595458,152.37079447695945,29.9246248434896
-64904191.80952256,215369948872.45737,0.2774722169963723,1.0378143661517008e-05,4.737916375023163e-09,997.841179938986,23.474604591866832,0.0134220665932282,1.1133589146381278,1015.1,1101.71,1066.53,225.48,955.0061371057104,152.3384649661422,29.917206598827946,1.1038528773852092,1000.5,1073.79,1036.18,179.41,950.6344009206013,152.3248066016016,29.91392444549291
-67657885.37020485,177667629199.22632,0.3154365798765398,1.0355394836622048e-05,5.253632577878766e-09,1018.063286272198,23.575367561128516,0.0130190465498401,1.1133589146381293,1017.1,1105.22,1070.57,185.77,955.6698476811774,152.4301092455656,29.93587922069679,1.1031941565262433,1002.06,1076.58,1039.31,148.29,951.072798740922,152.41497428251054,29.93220723211547
-76818157.40852815,205463435699.00107,0.2516338677872793,9.804378963829858e-06,5.312966816583671e-09,869.4793603803557,21.50915834409286,0.0141559208036708,1.1133589146381264,1020.99,1111.99,1078.37,201.5,956.9814875527692,152.3660429394312,29.91220648422508,1.1034905820724483,1003.11,1078.59,1041.53,156.32,951.362114218905,152.34788907454174,29.90813239472011
-66657143.01714581,208055551636.8478,0.3420971970964889,9.306036005680576e-06,4.166479313052434e-09,687.5105317308515,22.738671556583,0.0133179051455226,1.1133589146381269,1008.09,1089.25,1052.31,188.19,952.7195532171896,152.07580434603707,29.897125440246946,1.104398525784432,997.81,1069.01,1030.48,156.3,949.9220462154497,152.06804827322966,29.895068455072742
-72265941.9966052,188426974263.36295,0.3111661569277958,9.66972777282585e-06,5.780553837089849e-09,871.360913710657,22.842404203980045,0.0132394917218244,1.1133589146381255,1014.49,1100.64,1065.31,186.22,954.8077238900404,152.4237619506659,29.93054390518607,1.1035221496065442,1000.88,1074.41,1036.84,150.63,950.7207232664872,152.41001803959597,29.927274542351068
-69286863.68705022,175621106231.05145,0.290374330088057,1.1240690593976504e-05,4.762565790524627e-09,1159.3299141550065,23.268730314366582,0.0162736545921848,1.1133589146381315,1038.83,1142.38,1113.64,224.92,963.2582210891592,152.49344800056534,29.943765780032727,1.1027040936451065,1006.06,1083.46,1047.28,152.43,952.2142276069318,152.4573473549403,29.93551132023424
-74706333.26729791,227444021721.1322,0.3045486526492001,1.0333047295497231e-05,5.18280001040721e-09,873.2378420406047,21.32884146646404,0.0124096701278654,1.1133589146381362,1014.5,1100.66,1065.33,242.6,954.811488712532,152.41135030520084,29.930857624143776,1.1026986187948462,1000.83,1073.76,1036.32,195.62,950.7304736032876,152.39802746594532,29.92761026901457
-81484339.57950942,225427270507.27917,0.3350294074976929,1.0403535830044748e-05,4.486466800430243e-09,915.7106794612046,22.99050573771889,0.0108531721242821,1.1133589146381389,1011.74,1095.81,1059.8,222.22,953.8685066944972,152.29343021362692,29.925144693534676,1.103521593820416,1001.14,1075.15,1037.48,187.4,950.7910646574436,152.28406186401332,29.92275725353568
-79825749.79091156,244302623585.2856,0.3533949581551228,9.45206953794889e-06,3.9689900026848165e-09,899.1683163466824,23.35228310356136,0.0128073675114399,1.113358914638122,1018.39,1107.48,1073.16,256.1,956.1017731671978,152.07056148479964,29.900805160578724,1.1038253858537133,1003.99,1080.07,1043.25,208.05,951.60084739022,152.0582642224364,29.89771526624334
-71114759.3520837,211575532732.92615,0.3471257618968645,7.827882810165837e-06,5.013803279932551e-09,891.739590433985,21.49184400577333,0.0132095109265701,1.113358914638128,1017.66,1106.21,1071.7,204.68,955.8579121477102,152.02515332138802,29.8864118577842,1.1046086189936417,1002.04,1076.57,1039.15,161.97,951.0285711763576,152.0114673716649,29.883128407404616
-66574671.22388251,193755950993.84024,0.2744378382675184,9.909278459339974e-06,4.751009647315651e-09,1034.5291086253724,24.167895923455355,0.0140988595315037,1.113358914638119,1017.28,1105.55,1070.94,190.05,955.7316075699192,152.27587481430342,29.908084887877337,1.1042469628495324,1001.23,1075.1,1037.49,149.26,950.8135171635048,152.26083091989472,29.904538906675786
-69374230.9872596,236703958645.81192,0.2727332868726958,9.315004809051116e-06,4.7179530655009035e-09,1013.4354514805484,22.930553144555475,0.0125631512532221,1.113358914638119,1010.66,1093.88,1057.59,217.18,953.5228107601544,152.1781893675838,29.893996368582854,1.1043091172812411,998.27,1069.66,1031.36,175.33,950.0422945596936,152.16789853143894,29.89148958264476
-57341533.27573386,201574807302.45056,0.2651549088999861,1.066627727590908e-05,4.972683467818487e-09,825.37355028545,25.57864726953064,0.0132945172727109,1.113358914638128,1005.81,1085.1,1047.6,191.45,952.028945066082,152.4122824989081,29.922124068473696,1.103062286131539,996.53,1065.94,1027.43,160.21,949.6227568122472,152.40448125362337,29.9201139129796
-82998426.62311526,218618699260.6688,0.2959038605988802,1.0744631851662469e-05,5.164332586961585e-09,959.787804014014,25.900442360273523,0.0130768722386602,1.1133589146381275,1011.25,1094.93,1058.78,209.91,953.709646698134,152.46331836044575,29.93582397981145,1.1035989328281135,999.85,1072.33,1034.55,173.69,950.4562680397046,152.4525199032344,29.933145831459893
-62461985.27927581,179300818047.5144,0.2796069211750813,1.054064568733914e-05,5.0550793722754495e-09,894.3612703133006,27.486911071759543,0.0124217735980947,1.113358914638115,1004.9,1083.43,1045.7,156.32,951.7585561212828,152.40819440814687,29.92438605681438,1.1034131733898218,996.71,1066.45,1027.91,133.6,949.6751697409906,152.40142265197534,29.9226116196204
-73150587.5413489,189252024626.0092,0.3231543962676931,1.089474287970496e-05,5.083006136815621e-09,747.4777405638206,23.316326474753225,0.0134519258297925,1.1133589146381246,1006.59,1086.53,1049.22,175.11,952.2628792295336,152.46540900192528,29.942666104312192,1.1027173635875491,996.54,1065.88,1027.34,144.78,949.6294935177692,152.45668447310325,29.940322006539105
-73885028.33239497,170628449238.9936,0.2504165186399233,1.1050095243090164e-05,5.8150977868200565e-09,985.8956830652124,22.31345568977963,0.0125882798955554,1.1133589146381295,1016.99,1105.03,1070.35,161.87,955.6328312868104,152.6306263547368,29.9441481800588,1.102807186285771,1001.88,1076.4,1039.19,129.04,951.0265079985076,152.61412509850686,29.94036310453752
-73702058.24849999,187051625309.41467,0.3202269199084897,1.0483380236865597e-05,4.33195420838963e-09,913.9783281774831,20.24243791558249,0.0122752318541586,1.1133589146381322,1017.44,1105.82,1071.26,184.4,955.784323344991,152.2828976169701,29.921816002848992,1.1039049669382877,1001.83,1076.4,1039.02,146.04,950.9841464406544,152.2684661249127,29.918255211367043
-57660379.69427761,178142778558.3299,0.357056107193385,9.048134165313335e-06,4.4883155975946886e-09,1031.200399689286,27.192613640338397,0.0138389466859971,1.1133589146381266,1006.68,1086.69,1049.4,161.11,952.2889070426052,152.0953406222971,29.90086281972188,1.1047298145809814,996.43,1065.89,1027.18,132.66,949.58201021813,152.08765405345014,29.898776350628857
-80196424.30578353,174710121234.25143,0.3093840116331618,9.59941592598882e-06,5.673570939831812e-09,940.8056407951208,21.12676823534793,0.0131512278107365,1.1133589146381286,1022.46,1114.53,1081.3,166.53,957.4830981233288,152.40335470746945,29.928655872528893,1.103451146078256,1004.14,1080.74,1043.93,129.54,951.6500908427138,152.38398933630347,29.924191507434266
-71211792.6143233,208673310763.9802,0.2809579659449052,1.0254075333824111e-05,5.786195348504348e-09,945.9737651486244,23.675637852170105,0.0115954642244735,1.113358914638128,1018.44,1107.56,1073.26,229.69,956.1178033400732,152.51299574515818,29.936098544285624,1.1028499896442088,1005.04,1081.91,1045.35,190.11,951.925843700228,152.49851446507242,29.93278353639216
-81109530.36474393,177381820506.77377,0.2757619427839457,9.710397038094874e-06,5.247653609670971e-09,888.9442088518078,22.94621709035822,0.0155626616288379,1.1133589146381155,1020.12,1110.49,1076.63,154.19,956.6865813874906,152.33982380991284,29.914459616587948,1.1035995902073508,1001.91,1076.03,1038.75,118.54,951.0042066932928,152.321672378532,29.910282448526665
-70117140.0652099,181988451408.9628,0.241199736919307,9.674440002043482e-06,5.525839660218837e-09,951.4559231656804,25.972932082580154,0.0138634005081425,1.1133589146381244,1014.48,1100.63,1065.29,160.18,954.8047802783792,152.37865121653783,29.90969618933586,1.1034140729619033,1001.35,1075.41,1037.98,130.56,950.8591691856062,152.3657120276001,29.90676185565288
