sample_idx,output,y_true,y_pred_mean,y_pred_std
93,iteration2_max_fuel_temp,1073.56,1073.2934251886413,4.331696593265599
94,iteration2_max_global_stress,144.36,151.91123383979757,8.349309905876787
94,iteration2_keff,1.10400815847495,1.1040911260299893,0.0003175823481570644
94,iteration2_max_fuel_temp,1068.39,1071.7491064091996,4.267797083131522
95,iteration2_max_global_stress,164.58,162.82969822216552,9.640530268165978
95,iteration2_keff,1.102953867078888,1.1030951089594403,0.0002899962773737014
95,iteration2_max_fuel_temp,1073.92,1073.164922730833,4.144463262021342
96,iteration2_max_global_stress,107.53,109.00461466331268,9.579686911067753
96,iteration2_keff,1.1031169899171347,1.1030818051826932,0.00030638160423177507
96,iteration2_max_fuel_temp,1073.2,1072.4765766950811,3.745359827316403
97,iteration2_max_global_stress,144.42,162.05811562692293,9.055393292222476
97,iteration2_keff,1.1038081691043782,1.103878636574351,0.00034342298901276493
97,iteration2_max_fuel_temp,1066.63,1076.9964729617816,4.6899952662668145
98,iteration2_max_global_stress,161.46,157.5912325724403,10.577564331964918
98,iteration2_keff,1.1032830078413811,1.1030895626358193,0.0003476297082246247
98,iteration2_max_fuel_temp,1067.7,1064.9963915593598,3.38232553380838
99,iteration2_max_global_stress,186.25,188.55026404997622,10.02380256072074
99,iteration2_keff,1.1037790703229533,1.1034436434994261,0.0002938463581782366
99,iteration2_max_fuel_temp,1073.55,1074.9021521960738,4.355689103318947
100,iteration2_max_global_stress,170.11,172.64749777730356,11.43557275652589
100,iteration2_keff,1.1036328186617963,1.1034452368024856,0.00044629145597416194
100,iteration2_max_fuel_temp,1065.32,1067.0000866085811,3.740927586411315
101,iteration2_max_global_stress,188.67,180.91451281740984,12.954716282612175
101,iteration2_keff,1.102202096939477,1.1024544459303005,0.00034562775487430845
101,iteration2_max_fuel_temp,1077.98,1074.8321915145953,4.25395018248776
102,iteration2_max_global_stress,127.66,130.20626260862443,9.833713207359791
102,iteration2_keff,1.104206168063726,1.1043835529809882,0.0003832196194110545
