level,input,input_bin,n_in_bin,output,iter,group,bin_x_mean,bin_x_min,bin_x_max,MAE_bin,RMSE_bin,y_true_mean_bin,y_pred_mean_bin,sigma_mean_bin,PICP90_bin
2,E_slope,"(-6.364e+07, +inf)",87,iteration2_max_monolith_temp,iter2,primary,-60266155.53078054,-63624598.87189503,-54752093.33602985,4.203527298850572,5.423701737843391,1036.010459770115,1035.5533447265625,4.690510746729553,0.8505747126436781
2,E_slope,"(-6.364e+07, +inf)",87,iteration2_max_global_stress,iter2,primary,-60266155.53078054,-63624598.87189503,-54752093.33602985,6.532759981703484,8.709815033029576,175.1913793103448,173.75439453125,8.223108795085494,0.896551724137931
2,E_slope,"(-6.364e+07, +inf)",87,iteration2_monolith_new_temperature,iter2,secondary,-60266155.53078054,-63624598.87189503,-54752093.33602985,0.5334513012630328,0.6964791283876351,950.676606775056,950.625,0.6055685670194864,0.8620689655172413
2,E_slope,"(-6.364e+07, +inf)",87,iteration2_Hcore_after,iter2,secondary,-60266155.53078054,-63624598.87189503,-54752093.33602985,0.01437624386339058,0.01956816578546332,152.33407409470888,152.33961486816406,0.1507590599315335,1.0
2,E_slope,"(-6.364e+07, +inf)",87,iteration2_wall2,iter2,primary,-60266155.53078054,-63624598.87189503,-54752093.33602985,0.0007905838690467246,0.0009886854417919962,29.920785599842976,29.920656204223633,0.002934586179509527,1.0
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration1_keff,iter1,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,0.007045573941563011,0.00935740136846444,1.1133589146381269,1.1114639043807983,0.06286813602457907,1.0
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration1_avg_fuel_temp,iter1,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,2.8686292355559697,3.7570014574655533,1015.7953488372092,1014.7828979492188,3.8644895983325847,0.9186046511627907
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration1_max_fuel_temp,iter1,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,5.095692848383004,6.696918119559187,1102.7230232558138,1100.843505859375,6.639472342966996,0.9302325581395349
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration1_max_monolith_temp,iter1,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,5.986056674691136,7.8301133255324995,1067.7966279069767,1065.72998046875,7.771685664473069,0.9302325581395349
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration1_max_global_stress,iter1,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,8.473609885282295,11.336583658701056,206.63418604651164,203.76475524902344,11.408696373504867,0.9302325581395349
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration1_monolith_new_temperature,iter1,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,0.9666631528342631,1.2990185320546646,955.3061074775919,954.9732666015625,1.2757290537464743,0.9302325581395349
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration1_Hcore_after,iter1,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,0.01062494724062736,0.014094907614819553,152.32396493294192,152.3289794921875,0.09859687170319875,1.0
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration1_wall2,iter1,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,0.0009316708734965639,0.0011636165378686363,29.920821392130915,29.92105484008789,0.0032737787106034127,1.0
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration2_keff,iter2,primary,-66039618.28079808,-68292962.94448261,-63647930.82768986,0.0001767779491518218,0.00022784639635991586,1.103568095855484,1.1035789251327515,0.0003413473753175705,0.9883720930232558
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration2_avg_fuel_temp,iter2,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,1.7632389228288523,2.2682369724426836,1001.1016279069768,1000.6015014648438,2.259403403441475,0.9186046511627907
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration2_max_fuel_temp,iter2,primary,-66039618.28079808,-68292962.94448261,-63647930.82768986,3.313991358557415,4.224362195674215,1074.7503488372092,1073.781982421875,4.198542760671106,0.9186046511627907
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration2_max_monolith_temp,iter2,primary,-66039618.28079808,-68292962.94448261,-63647930.82768986,3.8050287858829894,4.833994450550783,1037.2246511627907,1036.1593017578125,4.744604828040962,0.9186046511627907
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration2_max_global_stress,iter2,primary,-66039618.28079808,-68292962.94448261,-63647930.82768986,5.64681963898415,7.518365392984489,164.5172093023256,163.18226623535156,8.33007674578442,0.9418604651162791
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration2_monolith_new_temperature,iter2,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,0.4987147931473794,0.6480021822549482,950.831498389246,950.6755981445312,0.6331915214419225,0.9302325581395349
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration2_Hcore_after,iter2,secondary,-66039618.28079808,-68292962.94448261,-63647930.82768986,0.016762372863782005,0.021958018779332008,152.30990354381146,152.31690979003906,0.18324286997089648,1.0
2,E_slope,"(-6.836e+07, -6.364e+07]",86,iteration2_wall2,iter2,primary,-66039618.28079808,-68292962.94448261,-63647930.82768986,0.0008649470092019063,0.0010390295095270379,29.917432519414433,29.91781234741211,0.0031261493052694104,1.0
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration1_keff,iter1,secondary,-69716337.94274355,-71036498.26359265,-68355158.07421298,0.006324264107043953,0.008776112985436154,1.1133589146381253,1.1123982667922974,0.06432070075110956,1.0
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration1_avg_fuel_temp,iter1,secondary,-69716337.94274355,-71036498.26359265,-68355158.07421298,2.9182449618252804,3.772991886062877,1014.3390909090908,1015.3799438476562,3.8961042029537576,0.8977272727272727
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration1_max_fuel_temp,iter1,secondary,-69716337.94274355,-71036498.26359265,-68355158.07421298,5.1838749556108015,6.617033380620793,1100.1861363636365,1101.9512939453125,6.686332800462261,0.875
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration1_max_monolith_temp,iter1,secondary,-69716337.94274355,-71036498.26359265,-68355158.07421298,5.977107876864344,7.918622721175337,1064.8718181818183,1067.0081787109375,7.793645953141479,0.8863636363636364
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration1_max_global_stress,iter1,secondary,-69716337.94274355,-71036498.26359265,-68355158.07421298,8.02184379577637,10.163659665887495,198.34431818181818,201.7255401611328,11.446271405821067,0.9431818181818182
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration1_monolith_new_temperature,iter1,secondary,-69716337.94274355,-71036498.26359265,-68355158.07421298,0.9984318203314498,1.3101408466443452,954.817611192958,955.1326293945312,1.2982224154620008,0.875
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration1_Hcore_after,iter1,secondary,-69716337.94274355,-71036498.26359265,-68355158.07421298,0.011607044151611038,0.015092785638086888,152.34016861850876,152.34373474121094,0.10179418653685399,1.0
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration1_wall2,iter1,secondary,-69716337.94274355,-71036498.26359265,-68355158.07421298,0.0011734245098524115,0.001355014114819588,29.920907171610814,29.921586990356445,0.0033100940630020072,1.0
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration2_keff,iter2,primary,-69716337.94274355,-71036498.26359265,-68355158.07421298,0.0002017117030020741,0.00025083990304241915,1.1035189379267607,1.1035614013671875,0.0003523694695221314,0.9659090909090909
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration2_avg_fuel_temp,iter2,secondary,-69716337.94274355,-71036498.26359265,-68355158.07421298,1.7907087846235754,2.286445783817976,999.9457954545454,1000.668701171875,2.255552599446842,0.875
2,E_slope,"(-7.104e+07, -6.836e+07]",88,iteration2_max_fuel_temp,iter2,primary,-69716337.94274355,-71036498.26359265,-68355158.07421298,3.4054586514559575,4.321233697400038,1072.536477272727,1073.9234619140625,4.217254075166944,0.8863636363636364
